hora,nova_cabeceira,antiga_cabeceira,aero
1673461191000,21,14,FL
1673462248000,14,21,FL
1673462809000,14,07,FL
1673462847000,10,17,SV
1673463265000,17,10,SV
1673433626000,17,14,SV
1673434104000,15,26,GL
1673434432000,15,26,GL
1673434753000,15,26,GL
1673434894000,35L,17R,SP
1673434997000,10,18,SV
1673463700000,15,21,GL
1673464336000,10,17,SV
1673442923000,35L,18,SP
1673464530000,33,30,KP
1673464830000,33,15,GL
1673466086000,17,10,SV
1673466394000,16,34,CF
1673466574000,02R,20L,RJ
1673466786000,34,16,CF
1673467104000,16,34,CF
1673467194000,10,17,SV
1673467274000,17,10,SV
1673467378000,10,17,SV
1673467581000,21,14,FL
1673467739000,34,16,CF
1673467981000,14,21,FL
1673443040000,28L,10R,GR
1673468403000,17,10,SV
1673443559000,17,10,SV
1673468632000,16,34,CF
1673469189000,21,14,FL
1673469223000,10,17,SV
1673469527000,11,29,PA
1673469562000,29L,11R,BR
1673469646000,14,21,FL
1673520169000,15,33,CT
1673521723000,10,17,SV
1673469668000,17,10,SV
1673521859000,17,10,SV
1673522083000,10,17,SV
1673470123000,18,11,RF
1673522309000,17,10,SV
1673470266000,10,17,SV
1673443873000,10,17,SV
1673470517000,33,15,KP
1673470967000,11,18,PA
1673471371000,28,33,GL
1673444199000,15,33,KP
1673523384000,10,17,SV
1673472016000,20L,02R,RJ
1673444335000,21,32,FL
1673472478000,33,07,KP
1673523962000,17,10,SV
1673444786000,32,21,FL
1673473249000,02R,20L,RJ
1673525150000,20L,02R,RJ
1673445277000,17,10,SV
1673525279000,02R,20L,RJ
1673525303000,18,15,RF
1673445782000,10,17,SV
1673525995000,33,15,KP
1673526085000,32,05,FL
1673479269000,10R,28L,GR
1673480739000,15,33,CT
1673483311000,17,10,SV
1673484117000,10,17,SV
1673484776000,16,10R,CF
1673484838000,10R,16,GR
1673487018000,35L,11,SP
1673526932000,33,15,GL
1673527008000,15,33,GL
1673527229000,10,17,SV
1673487130000,11,35L,PA
1673487298000,17,10,SV
1673488648000,10,17,SV
1673527474000,17,10,SV
1673528216000,33,15,GL
1673489066000,11R,29L,BR
1673489553000,33,28,GL
1673490751000,28L,10R,GR
1673490897000,15,33,GL
1673497081000,15,33,KP
1673497467000,32,14,FL
1673528435000,33,15,CT
1673528458000,10,17,SV
1673499896000,17,10,SV
1673500150000,10,17,SV
1673528810000,17,10,SV
1673511091000,17,10,SV
1673511830000,15,21,GL
1673512805000,32,16,FL
1673512886000,16,32,CF
1673445833000,17,10,SV
1673514122000,11L,29R,BR
1673529403000,02R,20L,RJ
1673445849000,03,32,FL
1673515903000,10,17,SV
1673516011000,02R,15,RJ
1673516096000,15,21,GL
1673529777000,10,17,SV
1673446374000,32,03,FL
1673530194000,33,23,GL
1673530604000,17,10,SV
1673518685000,33,15,CT
1673519120000,17,10,SV
1673519256000,15,33,CT
1673519579000,29,11,PA
1673519862000,33,15,CT
1673520086000,15,08,GL
1673520093000,15,08,GL
1673530972000,33,26,GL
1673531076000,10,17,SV
1673447013000,33,15,KP
1673447210000,32,03,FL
1673447811000,10,17,SV
1673532494000,02R,21,RJ
1673532529000,33,08,CT
1673448269000,17,10,SV
1673568636000,32,14,FL
1673533490000,03,32,FL
1673533611000,32,07,FL
1673570463000,33,15,GL
1673534045000,32,03,FL
1673572333000,33,15,KP
1673575984000,15,33,KP
1673534339000,11R,24R,BR
1673546090000,14,32,FL
1673576436000,15,33,CT
1673546386000,21,14,FL
1673534464000,33,34,KP
1673577427000,33,12,KP
1673546650000,17,10,SV
1673534948000,17,10,SV
1673535356000,03,07,FL
1673580020000,35,10,SV
1673548198000,10,17,SV
1673580276000,10,35,SV
1673589524000,15,33,GL
1673549202000,17,10,SV
1673549254000,14,21,FL
1673549692000,10,17,SV
1673536535000,10,17,SV
1673536737000,20L,02R,RJ
1673537382000,21,32,FL
1673537605000,32,21,FL
1673595186000,33,15,KP
1673598859000,28L,10R,GR
1673600496000,35L,17R,SP
1673552446000,17,10,SV
1673601295000,02R,20L,RJ
1673552696000,29R,11L,BR
1673538860000,15,20L,KP
1673538902000,20L,15,RJ
1673553222000,03,14,FL
1673553402000,14,03,FL
1673553682000,15,17,GL
1673554214000,10,17,SV
1673554476000,21,14,FL
1673554496000,15,33,CT
1673554987000,14,21,FL
1673555144000,17,10,SV
1673556008000,11,29,PA
1673539338000,17,10,SV
1673539916000,10,17,SV
1673540975000,15,33,GL
1673541506000,15,08,GL
1673541861000,32,15,FL
1673542338000,17,10,SV
1673542415000,32,07,FL
1673542572000,10,17,SV
1673542890000,03,32,FL
1673543759000,20L,21,RJ
1673543806000,32,03,FL
1673556271000,35L,16,SP
1673556289000,29L,07,BR
1673556354000,10,17,SV
1673556717000,15,29L,GL
1673557318000,03,14,FL
1673557503000,15,21,GL
1673602271000,33,15,CT
1673544458000,32,05,FL
1673603667000,33,15,KP
1673558140000,14,03,FL
1673604652000,33,25,KP
1673605622000,20L,02R,RJ
1673560002000,15,33,KP
1673545920000,14,32,FL
1673605730000,02R,20L,RJ
1673560875000,10R,28L,GR
1673560937000,15,16,GL
1673561156000,11L,29R,BR
1673561232000,21,14,FL
1673562088000,14,21,FL
1673606551000,15,08,GL
1673606621000,02R,07,RJ
1673565272000,17R,35L,SP
1673608026000,15,08,GL
1673568148000,33,15,CT
1673610115000,17,10,SV
1673616342000,15,05,GL
1673616477000,32,05,FL
1673610363000,33,16,KP
1673610803000,10,17,SV
1673617690000,35,10,SV
1673617761000,34,16,CF
1673627675000,17,10,SV
1673627814000,10,17,SV
1673610916000,15,03,GL
1673617977000,02R,03,RJ
1673618008000,33,34,KP
1673611179000,29,11,PA
1673618569000,17,35,SV
1673618678000,10,17,SV
1673628510000,17,10,SV
1673628669000,10,17,SV
1673628677000,16,34,CF
1673629208000,33,16,GL
1673618933000,32,29,FL
1673612124000,03,33,FL
1673619036000,17,10,SV
1673619256000,10,17,SV
1673619371000,16,34,CF
1673630003000,17,10,SV
1673630146000,10,17,SV
1673630398000,17,10,SV
1673630411000,29R,11L,BR
1673619630000,03,32,FL
1673630622000,10,17,SV
1673630679000,03,32,FL
1673612540000,15,03,GL
1673630696000,03,32,FL
1673620082000,32,03,FL
1673620146000,34,16,CF
1673612691000,17,10,SV
1673620335000,17,10,SV
1673631072000,32,03,FL
1673631244000,29,33,CT
1673631268000,15,33,GL
1673620699000,10,17,SV
1673631874000,33,29,CT
1673613622000,10,17,SV
1673632254000,32,11,FL
1673632775000,11,29,PA
1673632892000,17,10,SV
1673633020000,10,17,SV
1673633250000,17,10,SV
1673621348000,17,10,SV
1673622228000,33,15,GL
1673622305000,35R,21,SP
1673622513000,10,17,SV
1673622636000,17,10,SV
1673622842000,10,17,SV
1673633351000,10,17,SV
1673614231000,33,25,KP
1673633758000,35,10,SV
1673634174000,10,35,SV
1673623306000,17,10,SV
1673623336000,35L,30,SP
1673623451000,33,16,GL
1673623544000,10,17,SV
1673634581000,17,10,SV
1673635053000,32,03,FL
1673614237000,15,08,GL
1673635229000,29,11,PA
1673625124000,21,32,FL
1673614321000,32,25,FL
1673625639000,02R,07,RJ
1673614430000,20L,02R,RJ
1673626212000,32,21,FL
1673626327000,20L,02R,RJ
1673635662000,10,17,SV
1673635789000,11,29,PA
1673614663000,02R,20L,RJ
1673636398000,35L,30,SP
1673626468000,17,10,SV
1673626653000,10,17,SV
1673615418000,33,05,KP
1673708500000,17,10,SV
1673639492000,17,10,SV
1673708625000,28L,30,GR
1673708642000,35L,17,SP
1673708764000,21,14,FL
1673708817000,02R,20L,RJ
1673640953000,20L,21,RJ
1673641115000,33,30,KP
1673641129000,34,16,CF
1673708956000,35R,03,SP
1673641154000,18,17,RF
1673641293000,10,18,SV
1673641443000,33,15,GL
1673641598000,17,10,SV
1673641660000,03,32,FL
1673642006000,32,03,FL
1673693006000,17,10,SV
1673694543000,10,17,SV
1673642095000,21,32,FL
1673709630000,10,17,SV
1673642234000,10,17,SV
1673642318000,17,10,SV
1673643058000,10,17,SV
1673643103000,32,21,FL
1673696249000,18,12,RF
1673696278000,16,04,CF
1673697219000,28L,10R,GR
1673698085000,03,32,FL
1673644399000,02R,20L,RJ
1673644417000,21,32,FL
1673644496000,03,21,FL
1673709874000,17,10,SV
1673699480000,32,03,FL
1673699502000,35L,17,SP
1673700854000,32,25,FL
1673645973000,32,03,FL
1673646249000,20L,02R,RJ
1673646367000,33,15,KP
1673646420000,02R,20L,RJ
1673646650000,15,33,GL
1673647415000,33,29R,KP
1673647797000,29R,33,BR
1673649324000,11L,29L,BR
1673710191000,10,17,SV
1673650726000,16,34,CF
1673650732000,10R,28L,GR
1673651311000,33,36,KP
1673651910000,33,15,GL
1673652252000,14,32,FL
1673702957000,29,35L,PA
1673703154000,35L,29,SP
1673703362000,17,10,SV
1673703506000,10,17,SV
1673653053000,11,13,PA
1673653109000,17,10,SV
1673654536000,29R,11R,BR
1673710934000,14,21,FL
1673656400000,15,33,GL
1673656788000,15,33,KP
1673658254000,33,15,KP
1673658387000,15,33,KP
1673658739000,10,17,SV
1673703998000,03,32,FL
1673704211000,32,03,FL
1673662107000,10L,13,GR
1673711063000,20L,02R,RJ
1673662648000,29,11,PA
1673663091000,28L,10R,GR
1673663354000,33,15,KP
1673663758000,15,33,KP
1673704821000,20L,02R,RJ
1673713402000,35,10,SV
1673705706000,17,10,SV
1673705818000,10,17,SV
1673706017000,32,23,FL
1673706377000,21,32,FL
1673668817000,32,14,FL
1673671818000,10R,28L,GR
1673682193000,34,16,CF
1673683178000,33,15,KP
1673685537000,11L,29R,BR
1673686125000,16,34,CF
1673688566000,35L,11R,SP
1673688673000,11R,35L,BR
1673690737000,11,33,CT
1673691418000,33,11,CT
1673706851000,14,21,FL
1673707046000,17,11,SV
1673724609000,21,14,FL
1673725228000,14,21,FL
1673725272000,11,29,PA
1673713680000,10,35,SV
1673713929000,17,10,SV
1673725541000,17,10,SV
1673714359000,10,17,SV
1673725817000,11,33,CT
1673726660000,33,11,CT
1673726994000,10,17,SV
1673714687000,15,07,GL
1673715663000,17,10,SV
1673727843000,17,10,SV
1673728070000,10,17,SV
1673786047000,18,36,RF
1673715802000,10,17,SV
1673716506000,17,10,SV
1673716616000,10,17,SV
1673787114000,17,10,SV
1673787245000,28L,10R,GR
1673731377000,33,30,KP
1673731596000,17,10,SV
1673716746000,21,14,FL
1673732577000,10,17,SV
1673733878000,16,34,CF
1673788264000,20L,02R,RJ
1673788386000,20L,21,RJ
1673788558000,14,32,FL
1673734980000,17,10,SV
1673736439000,02R,20L,RJ
1673736780000,10,17,SV
1673788723000,10,17,SV
1673739093000,15,33,CT
1673717215000,14,21,FL
1673739154000,15,33,KP
1673739822000,10R,28L,GR
1673740426000,11L,29L,BR
1673743398000,35,10,SV
1673743880000,10,35,SV
1673746405000,14,10R,FL
1673746861000,10R,14,GR
1673788996000,33,36,KP
1673789308000,35L,17R,SP
1673789376000,11,35L,PA
1673789381000,35L,11,SP
1673789784000,17,10,SV
1673789859000,15,05,GL
1673789940000,10,17,SV
1673767890000,11,15,CT
1673774929000,15,11,CT
1673778490000,17,10,SV
1673717402000,15,10,GL
1673790178000,20L,02R,RJ
1673790405000,16,09,CF
1673781050000,33,15,KP
1673718079000,29L,11R,BR
1673782613000,32,14,FL
1673790660000,16,09,CF
1673720554000,35L,30,SP
1673791248000,17,10,SV
1673791268000,35L,17R,SP
1673792208000,20L,16,RJ
1673792218000,10,17,SV
1673783182000,10,17,SV
1673783870000,36,18,RF
1673783875000,35L,17R,SP
1673784386000,16,13,CF
1673785020000,16,13,CF
1673721030000,34,16,CF
1673721561000,33,17,KP
1673785844000,33,15,CT
1673793334000,17,10,SV
1673721902000,35L,17,SP
1673794561000,17,10,SV
1673722634000,21,14,FL
1673795210000,10,17,SV
1673723236000,14,21,FL
1673723395000,20L,21,RJ
1673723974000,29,11,PA
1673813233000,10R,28L,GR
1673798216000,33,21,KP
1673798489000,17,10,SV
1673813432000,17,10,SV
1673813982000,10,17,SV
1673799358000,33,30,KP
1673799784000,10,17,SV
1673814949000,21,14,FL
1673815567000,17,10,SV
1673816001000,10,17,SV
1673801300000,17,10,SV
1673801422000,10,17,SV
1673801797000,15,26,GL
1673870187000,10,23,GL
1673870551000,02R,21,RJ
1673871090000,10,23,GL
1673816870000,29R,11L,BR
1673871232000,35,10,SV
1673871241000,10,08,GL
1673802385000,21,14,FL
1673802809000,16,13,CF
1673803208000,17,10,SV
1673803399000,10,17,SV
1673803411000,16,13,CF
1673803415000,35L,30,SP
1673803503000,17,10,SV
1673803679000,14,21,FL
1673803960000,10,17,SV
1673805543000,15,05,GL
1673806710000,03,25,FL
1673871833000,21,32,FL
1673872401000,02R,17R,RJ
1673872490000,17R,02R,SP
1673872544000,17,35,SV
1673872684000,10,17,SV
1673874014000,11,15,CT
1673874099000,15,11,CT
1673874599000,15,33,KP
1673874801000,20L,02R,RJ
1673875183000,10,21,GL
1673818036000,15,08,GL
1673875503000,17R,12,SP
1673875538000,15,26,KP
1673809213000,17,10,SV
1673809866000,10,17,SV
1673810042000,21,14,FL
1673810511000,14,21,FL
1673810799000,17R,35R,SP
1673818082000,15,33,CT
1673810821000,17R,21,SP
1673811241000,15,33,KP
1673811664000,17,10,SV
1673876604000,33,15,CT
1673876758000,10,08,GL
1673818659000,17,10,SV
1673811996000,16,13,CF
1673812011000,10,17,SV
1673812125000,17,10,SV
1673813135000,10,17,SV
1673877636000,16,15,CF
1673877892000,33,15,KP
1673877991000,10,28,GL
1673819019000,14,21,FL
1673819417000,10,17,SV
1673819501000,20L,23,RJ
1673819933000,20L,21,RJ
1673878492000,21,23,FL
1673878693000,21,14,FL
1673878916000,14,21,FL
1673879026000,35L,17R,SP
1673820106000,17,10,SV
1673879457000,21,14,FL
1673880234000,10,33,GL
1673879488000,14,21,FL
1673821060000,10,17,SV
1673824294000,11,13,PA
1673880710000,14,07,FL
1673880995000,29,11,PA
1673825464000,35L,17R,SP
1673881434000,17,10,SV
1673881937000,10,17,SV
1673831941000,11R,29R,BR
1673882219000,10,23,GL
1673893668000,17,10,SV
1673831948000,33,15,KP
1673882803000,03,23,FL
1673835162000,15,33,KP
1673838436000,18,16,RF
1673839190000,17,10,SV
1673884516000,21,03,FL
1673894704000,10,17,SV
1673894757000,10R,16,GR
1673841417000,10,17,SV
1673894858000,21,14,FL
1673884872000,14,21,FL
1673895171000,17,10,SV
1673895277000,35L,17L,SP
1673860738000,02R,35L,RJ
1673896017000,14,21,FL
1673896023000,10,17,SV
1673896089000,17,10,SV
1673896186000,10,17,SV
1673896258000,28L,10R,GR
1673896425000,10R,28L,GR
1673896476000,21,14,FL
1673896516000,28L,10R,GR
1673887149000,21,14,FL
1673887458000,11,29,PA
1673887811000,17,10,SV
1673888000000,10,17,SV
1673888208000,17,10,SV
1673888285000,10,21,GL
1673888416000,10,17,SV
1673888605000,20L,21,RJ
1673888671000,20L,08,RJ
1673896864000,17,10,SV
1673896877000,10,23,GL
1673896974000,15,33,KP
1673896981000,14,21,FL
1673897026000,10,08,GL
1673889163000,17L,35L,SP
1673889210000,14,21,FL
1673897035000,10,17,SV
1673860751000,02R,20L,RJ
1673861031000,35L,02R,SP
1673861849000,17R,35L,SP
1673897999000,20L,10,RJ
1673889810000,21,14,FL
1673861917000,17,10,SV
1673890186000,17,10,SV
1673898324000,17R,35L,SP
1673899060000,10,33,GL
1673890872000,15,33,CT
1673864372000,15,08,GL
1673890897000,10,17,SV
1673891095000,14,21,FL
1673900339000,15,33,KP
1673900505000,20L,21,RJ
1673891693000,10,08,GL
1673864813000,18,12,RF
1673892002000,10,21,GL
1673892015000,16,13,CF
1673901407000,33,15,CT
1673864864000,10,17,SV
1673902671000,15,33,CT
1673865714000,15,08,GL
1673902909000,10,21,GL
1673867578000,15,16,KP
1673867621000,10,15,GL
1673868856000,15,17,KP
1673907999000,21,14,FL
1673962180000,35R,17R,SP
1673909409000,14,21,FL
1673910349000,10,15,GL
1673911996000,11,13,PA
1673912460000,02R,20L,RJ
1673913729000,20L,02R,RJ
1673917682000,02R,20L,RJ
1673924303000,17,10,SV
1673925038000,10,17,SV
1673906915000,10R,28L,GR
1673972367000,15,18,CT
1673962321000,10,17,SV
1673972774000,33,17,KP
1673973020000,17,10,SV
1673973315000,10,17,SV
1673931276000,10,14,GL
1673931772000,14,10,FL
1673935856000,17,10,SV
1673937417000,35,17,SV
1673941352000,10,35,SV
1673946018000,33,15,CT
1673948187000,15,33,CT
1673948237000,10,24,GL
1673974146000,20L,08,RJ
1673963439000,21,15,FL
1673975345000,10,08,GL
1673951376000,10,08,GL
1673952187000,17,10,SV
1673953667000,10,17,SV
1673963637000,11,13,PA
1673954167000,17,10,SV
1673954488000,10,08,GL
1673954887000,17R,12,SP
1673955287000,10,17,SV
1673959109000,21,14,FL
1673959747000,20L,02R,RJ
1673960016000,20L,21,RJ
1673960018000,17,10,SV
1673960259000,10,17,SV
1673960330000,17,10,SV
1673960412000,33,15,KP
1673960578000,10,17,SV
1673960832000,17,10,SV
1673961069000,14,21,FL
1673978091000,10,02L,SV
1673979881000,11R,34,BR
1673980491000,35,10,SV
1673980556000,10,35,SV
1673980931000,33,15,CT
1673981261000,10R,17,GR
1673981838000,15,33,CT
1673981878000,17R,10R,SP
1673982424000,33,15,CT
1673982655000,18,12,RF
1673983141000,10,08,GL
1673983414000,17,10,SV
1673983486000,15,33,CT
1673983603000,10,17,SV
1673983799000,33,15,CT
1673984296000,17R,35L,SP
1673984351000,17,10,SV
1673984423000,10,20L,GL
1673984519000,02R,20L,RJ
1673985146000,10,17,SV
1673985412000,11R,20C,BR
1673965512000,21,25,FL
1673986962000,17,10,SV
1673987163000,10,17,SV
1673987193000,16,13,CF
1673987952000,17,10,SV
1673988190000,15,33,KP
1673988242000,10,17,SV
1673988372000,35,10,SV
1673988407000,16,12,CF
1673988836000,15,02R,KP
1673988853000,02R,15,RJ
1673989028000,10,21,GL
1673989743000,15,33,CT
1673989801000,10,35,SV
1673990222000,17,10,SV
1673991037000,10,17,SV
1673991333000,17,10,SV
1673991654000,10,17,SV
1673992359000,10,18,SV
1673967591000,18,12,RF
1673992487000,18,10,RF
1673994187000,10,23,GL
1673994212000,11,13,PA
1673994491000,17,10,SV
1673995216000,10,17,SV
1673998330000,20L,02R,RJ
1673999277000,02R,20L,RJ
1674001045000,17,10,SV
1674001656000,10,17,SV
1674001759000,17,10,SV
1674003579000,10,17,SV
1674004822000,17,10,SV
1674006980000,10,17,SV
1674008059000,16,12,CF
1674044769000,10,08,GL
1674044929000,10,17,SV
1674046856000,15,05,KP
1674046882000,11,18,CT
1674047352000,32,14,FL
1674047967000,17,10,SV
1673967682000,14,23,FL
1673969313000,21,14,FL
1674048078000,15,16,KP
1674048230000,02R,21,RJ
1674048442000,10,17,SV
1674048702000,20L,02R,RJ
1674049023000,17,10,SV
1674033006000,18,15,RF
1674035187000,17R,15,SP
1674037763000,15,17R,CT
1674037817000,02R,17R,RJ
1674037844000,17R,02R,SP
1674039293000,10,03,GL
1673969500000,14,21,FL
1674039950000,35,10,SV
1674050125000,33,15,KP
1674050207000,10,17,SV
1674040207000,10,35,SV
1673969868000,17R,35L,SP
1674041547000,10,08,GL
1674041590000,10,03,GL
1673970455000,15,26,CT
1674042788000,17,10,SV
1674042793000,10,21,GL
1674051023000,17,10,SV
1674051213000,10R,17,GR
1674051250000,10,17,SV
1674051611000,17,10,SV
1673971495000,15,26,CT
1674052096000,20L,21,RJ
1674052457000,35L,17L,SP
1674052611000,14,32,FL
1674071663000,17,10,SV
1674053004000,10,21,SV
1674056049000,10,17,SV
1674071709000,15,33,KP
1674071844000,14,16,FL
1674072291000,10,17,SV
1674072412000,10,08,GL
1674072558000,20L,21,RJ
1674072739000,17,10,SV
1674060343000,17R,35L,SP
1674060483000,17,10,SV
1674060670000,10,17,SV
1674060930000,10,15,GL
1674072847000,10,04,GL
1674073360000,20L,10,RJ
1674061596000,10,15,GL
1674061691000,03,25,FL
1674126611000,10,25,SV
1674126626000,29R,11R,BR
1674127265000,17,10,SV
1674127622000,10,17,SV
1674061959000,21,14,FL
1674073374000,10,20L,GL
1674073668000,33,15,CT
1674062689000,28L,10R,GR
1674128858000,11L,29R,BR
1674129027000,29R,11L,BR
1674063327000,28L,16,GR
1674073970000,15,33,CT
1674130143000,21,32,FL
1674074420000,10,17,SV
1674074722000,29R,11L,BR
1674064721000,10,08,GL
1674064819000,14,21,FL
1674075069000,17,10,SV
1674065180000,17,10,SV
1674131845000,20L,21,RJ
1674131852000,15,33,KP
1674075077000,10,21,GL
1674066505000,28L,16,GR
1674075634000,10,17,SV
1674067032000,28L,16,GR
1674075894000,17,10,SV
1674076182000,10,17,SV
1674067340000,10,17,SV
1674077312000,29R,17,BR
1674069106000,17,10,SV
1674077468000,10,08,GL
1674079040000,17,10,SV
1674070312000,10,17,SV
1674070469000,03,21,FL
1674134132000,32,21,FL
1674134945000,11,09,PA
1674135444000,33,15,KP
1674135860000,21,32,FL
1674135864000,32,21,FL
1674079463000,10,17,SV
1674137715000,21,32,FL
1674137896000,32,21,FL
1674137896000,17,10,SV
1674083546000,10R,28L,GR
1674138717000,14,32,FL
1674088711000,10,23,GL
1674138824000,10,17,SV
1674138907000,21,14,FL
1674139075000,35L,17R,SP
1674139305000,14,21,FL
1674139654000,33,15,KP
1674092086000,02R,20L,RJ
1674150231000,10,01,GL
1674150300000,17,10,SV
1674150466000,10,05,GL
1674140666000,17,10,SV
1674150484000,10,17,SV
1674140748000,10,17,SV
1674096214000,11L,29R,BR
1674141376000,17,10,SV
1674150824000,17,10,SV
1674096223000,17,10,SV
1674151129000,10,17,SV
1674141717000,35L,20L,SP
1674141812000,20L,35L,RJ
1674141826000,35L,21,SP
1674151296000,10,21,GL
1674151390000,10R,28L,GR
1674096621000,10,17,SV
1674142209000,21,14,FL
1674151590000,17,10,SV
1674142417000,35L,21,SP
1674103228000,28R,10L,GR
1674142780000,10,17,SV
1674142976000,14,21,FL
1674142988000,17,10,SV
1674152863000,10R,12,GR
1674109160000,10L,28R,GR
1674153229000,28L,10R,GR
1674153601000,10R,28L,GR
1674143659000,10,17,SV
1674144602000,17,10,SV
1674116391000,10,21,GL
1674144832000,21,14,FL
1674144840000,18,16,RF
1674153870000,33,16,KP
1674119633000,20L,02R,RJ
1674154266000,10,13,SV
1674145050000,10,23,GL
1674145111000,18,12,RF
1674154904000,20L,08,RJ
1674119971000,18,14,RF
1674155148000,34,16,CF
1674145754000,10,17,SV
1674121949000,18,15,RF
1674146120000,14,21,FL
1674146173000,21,14,FL
1674146247000,20L,21,RJ
1674155962000,17,10,SV
1674156174000,03,14,FL
1674156314000,28L,10R,GR
1674156322000,10R,28L,GR
1674156388000,11R,29L,BR
1674156439000,33,15,KP
1674156656000,10,17,SV
1674156713000,17,10,SV
1674156834000,14,03,FL
1674146683000,17,10,SV
1674147012000,10,17,SV
1674157085000,10,17,SV
1674157283000,17,10,SV
1674157307000,21,14,FL
1674147439000,14,21,FL
1674147539000,20L,21,RJ
1674157454000,33,34,KP
1674147749000,17R,35L,SP
1674122096000,10,21,GL
1674147947000,17,10,SV
1674122145000,15,33,KP
1674148061000,10,17,SV
1674158325000,33,12,KP
1674148223000,21,03,FL
1674148420000,28L,10R,GR
1674122677000,15,24,KP
1674149156000,16,09,CF
1674158984000,17R,12,SP
1674122710000,32,14,FL
1674123137000,10,26,GL
1674149553000,10,04,GL
1674123634000,17,10,SV
1674160154000,10,17,SV
1674160589000,15,33,KP
1674125087000,10,26,GL
1674160822000,33,15,KP
1674161009000,15,33,KP
